symbol	ensg
PMS2P11	ENSG00000241350
IGKV3-11	ENSG00000241351
PDXP	ENSG00000241360
RPP21	ENSG00000241370
CD302	ENSG00000241399
EGFL8	ENSG00000241404
EEF1A1P25	ENSG00000241429
RPL37P6	ENSG00000241431
RPL7P19	ENSG00000241458
ATP5J2	ENSG00000241468
PSMC1P1	ENSG00000241506
RN7SL767P	ENSG00000241529
CBX5P1	ENSG00000241535
ACTG1P20	ENSG00000241547
GUSBP2	ENSG00000241549
ARPC4	ENSG00000241553
ZBTB20-AS1	ENSG00000241560
PAQR9-AS1	ENSG00000241570
UBQLN4P1	ENSG00000241627
RPL23AP21	ENSG00000241670
ARPC1A	ENSG00000241685
TMEFF1	ENSG00000241697
ZNF90P1	ENSG00000241738
RPL7AP30	ENSG00000241741
IGKV1-9	ENSG00000241755
LINC00893	ENSG00000241769
ENO1P4	ENSG00000241790
ATP5O	ENSG00000241837
PLEKHO2	ENSG00000241839
C8orf58	ENSG00000241852
ANOS2P	ENSG00000241859
PISD	ENSG00000241878
RPS20P4	ENSG00000241907
TRBVB	ENSG00000241911
RN7SL517P	ENSG00000241939
PWP2	ENSG00000241945
PI4KA	ENSG00000241973
ELOCP19	ENSG00000241975
AKAP2	ENSG00000241978
PRR34-AS1	ENSG00000241990
HYPK	ENSG00000242028
RPL7AP6	ENSG00000242071
IGKV1-33	ENSG00000242076
LINC00969	ENSG00000242086
FOXP1-IT1	ENSG00000242094
RPL9P32	ENSG00000242100
AMACR	ENSG00000242110
MTFP1	ENSG00000242114
SNHG3	ENSG00000242125
RPS10P7	ENSG00000242150
ARFGAP3	ENSG00000242247
LINC00996	ENSG00000242258
C22orf39	ENSG00000242259
ZBTB20-AS5	ENSG00000242290
STAG3L5P	ENSG00000242294
BMS1P4	ENSG00000242338
NPPA-AS1	ENSG00000242349
FAM91A3P	ENSG00000242352
IGKV1-39	ENSG00000242371
EIF6	ENSG00000242372
PCDHGC4	ENSG00000242419
RPL7AP11	ENSG00000242445
RBBP4P2	ENSG00000242457
IGHJ5	ENSG00000242472
MRPL20	ENSG00000242485
ARPIN	ENSG00000242498
LINC00960	ENSG00000242516
IGKV2D-28	ENSG00000242534
SERPINB10	ENSG00000242550
RPL21P11	ENSG00000242571
HLA-DMB	ENSG00000242574
DECR2	ENSG00000242612
GNG10	ENSG00000242616
CNTF	ENSG00000242689
RPL5P12	ENSG00000242697
CCDC169	ENSG00000242715
RTL5	ENSG00000242732
RPSAP26	ENSG00000242735
ZNF702P	ENSG00000242779
GLYCTK-AS1	ENSG00000242797
AP5Z1	ENSG00000242802
MRPL42P6	ENSG00000242810
ZNF709	ENSG00000242852
IGHJ3	ENSG00000242887
RN7SL449P	ENSG00000242889
ERVW-1	ENSG00000242950
RPSAP3	ENSG00000242952
GK-AS1	ENSG00000243055
EIF4EBP3	ENSG00000243056
ABCC13	ENSG00000243064
MRPL33	ENSG00000243147
MICAL3	ENSG00000243156
PPAN-P2RY11	ENSG00000243207
IGKV2-30	ENSG00000243238
STON1	ENSG00000243244
PRAF2	ENSG00000243279
AGAP13P	ENSG00000243289
IGKV1-12	ENSG00000243290
C7orf73	ENSG00000243317
PTPRVP	ENSG00000243323
KCTD7	ENSG00000243335
EFNA4	ENSG00000243364
MCCC1-AS1	ENSG00000243368
RN7SL141P	ENSG00000243398
MRPS31P5	ENSG00000243406
PSMD6-AS1	ENSG00000243410
TICAM2	ENSG00000243414
IGKV1-5	ENSG00000243466
NAT6	ENSG00000243477
AOX2P	ENSG00000243478
AMY2A	ENSG00000243480
TNFRSF6B	ENSG00000243509
HNRNPKP4	ENSG00000243547
IL10RB	ENSG00000243646
CFB	ENSG00000243649
RN7SL834P	ENSG00000243650
ZNF487	ENSG00000243660
RPS4XP14	ENSG00000243663
WDR92	ENSG00000243667
NME2	ENSG00000243678
RPL37P23	ENSG00000243680
DUBR	ENSG00000243701
PLA2G4B	ENSG00000243708
NPIPB5	ENSG00000243716
RPL23AP63	ENSG00000243721
TTC4	ENSG00000243725
EEF1A1P10	ENSG00000243746
TMEM35B	ENSG00000243749
HLA-L	ENSG00000243753
ST13P15	ENSG00000243759
JMJD7	ENSG00000243789
APOBEC3D	ENSG00000243811
RPL12P6	ENSG00000243824
WDR86-AS1	ENSG00000243836
RPL5P17	ENSG00000243859
RPSAP5	ENSG00000243904
TIPARP-AS1	ENSG00000243926
MRPS6	ENSG00000243927
ZNF512	ENSG00000243943
RPL23AP65	ENSG00000243964
PPIEL	ENSG00000243970
ACY1	ENSG00000243989
NFS1	ENSG00000244005
FAM86DP	ENSG00000244026
DDOST	ENSG00000244038
IL12A-AS1	ENSG00000244040
LINC01011	ENSG00000244041
TMEM199	ENSG00000244045
RPS4XP6	ENSG00000244073
DNAJC25-GNG10	ENSG00000244115
IGKV2-28	ENSG00000244116
ATP1B3-AS1	ENSG00000244124
FLNB-AS1	ENSG00000244161
P2RY11	ENSG00000244165
PBX2P1	ENSG00000244171
TMEM141	ENSG00000244187
FOXP1-AS1	ENSG00000244203
PDZK1P1	ENSG00000244211
RN7SL151P	ENSG00000244230
IFITM10	ENSG00000244242
PKD1P1	ENSG00000244257
SIAH2-AS1	ENSG00000244265
PGBD4P1	ENSG00000244273
DBNDD2	ENSG00000244274
GATA2-AS1	ENSG00000244300
AOX3P	ENSG00000244301
RPL7P23	ENSG00000244363
ETV5	ENSG00000244405
IGKV3-15	ENSG00000244437
ENO1P1	ENSG00000244457
RBM12	ENSG00000244462
ERVFRD-1	ENSG00000244476
OR2A1-AS1	ENSG00000244479
LILRA6	ENSG00000244482
RWDD4P1	ENSG00000244490
APOBEC3C	ENSG00000244509
ODCP	ENSG00000244556
IGKV1-27	ENSG00000244575
CCDC13	ENSG00000244607
MIATNB	ENSG00000244625
RN7SL396P	ENSG00000244642
LINC02086	ENSG00000244649
FCGR2C	ENSG00000244682
UBE2V1	ENSG00000244687
CTAGE8	ENSG00000244693
CD46P1	ENSG00000244703
ASLP1	ENSG00000244723
C4A	ENSG00000244731
HBB	ENSG00000244734
N4BP2L2	ENSG00000244754
GABPB1-AS1	ENSG00000244879
LINC00847	ENSG00000245060
IGFBP7-AS1	ENSG00000245067
A2M-AS1	ENSG00000245105
SMARCA5-AS1	ENSG00000245112
ARAP1-AS2	ENSG00000245148
RNF139-AS1	ENSG00000245149
LINC00861	ENSG00000245164
EEF1A1P4	ENSG00000245205
SAP30L-AS1	ENSG00000245275
NEAT1	ENSG00000245532
RORA-AS1	ENSG00000245534
SCAMP1-AS1	ENSG00000245556
ZNF585B	ENSG00000245680
CRNDE	ENSG00000245694
NADK2-AS1	ENSG00000245711
CEBPA	ENSG00000245848
RAD51-AS1	ENSG00000245849
MEF2C-AS2	ENSG00000245864
SNHG6	ENSG00000245910
LINC01184	ENSG00000245937
RAB30-AS1	ENSG00000246067
NUDT16P1	ENSG00000246082
KCTD21-AS1	ENSG00000246174
UBR5-AS1	ENSG00000246263
SBF2-AS1	ENSG00000246273
PRR7-AS1	ENSG00000246334
LACTB2-AS1	ENSG00000246366
LINC00968	ENSG00000246430
CACNA1C-AS1	ENSG00000246627
RASSF8-AS1	ENSG00000246695
H2AFJ	ENSG00000246705
STARD4-AS1	ENSG00000246859
LINC00920	ENSG00000246898
UBAP1L	ENSG00000246922
SOCS2-AS1	ENSG00000246985
PGAM5	ENSG00000247077
BAALC-AS1	ENSG00000247081
SNHG10	ENSG00000247092
LINC01252	ENSG00000247157
UBL7-AS1	ENSG00000247240
ZBED5-AS1	ENSG00000247271
ZCCHC3	ENSG00000247315
DNAJC3-AS1	ENSG00000247400
CARS-AS1	ENSG00000247473
MIR4458HG	ENSG00000247516
OIP5-AS1	ENSG00000247556
CKMT2-AS1	ENSG00000247572
SPTY2D1-AS1	ENSG00000247595
TWF2	ENSG00000247596
MARS2	ENSG00000247626
MTND4P12	ENSG00000247627
STX18-AS1	ENSG00000247708
USP51	ENSG00000247746
PCED1B-AS1	ENSG00000247774
TMEM161B-AS1	ENSG00000247828
SEC24B-AS1	ENSG00000247950
LINC00926	ENSG00000247982
NRAV	ENSG00000248008
FAM13A-AS1	ENSG00000248019
UBA6-AS1	ENSG00000248049
NNT-AS1	ENSG00000248092
BCKDHA	ENSG00000248098
SMURF2P1	ENSG00000248121
RRN3P1	ENSG00000248124
TRIM39-RPP21	ENSG00000248167
GAPDHP60	ENSG00000248180
OCIAD1-AS1	ENSG00000248256
TRIM52-AS1	ENSG00000248275
SUMO2P17	ENSG00000248278
CCNL2P1	ENSG00000248283
TNXA	ENSG00000248290
BNIP3P41	ENSG00000248302
MEF2C-AS1	ENSG00000248309
LUCAT1	ENSG00000248323
CDK11B	ENSG00000248333
WHAMMP2	ENSG00000248334
PRR5-ARHGAP8	ENSG00000248405
SEMA6A-AS1	ENSG00000248445
DDX11L9	ENSG00000248472
BACH1-IT1	ENSG00000248476
POU5F2	ENSG00000248483
ABHD14A	ENSG00000248487
ZFAT-AS1	ENSG00000248492
SRP14-AS1	ENSG00000248508
MTATP6P1	ENSG00000248527
TMEM110-MUSTN1	ENSG00000248592
DSTNP2	ENSG00000248593
GAPDHP40	ENSG00000248626
RBM14-RBM4	ENSG00000248643
OXCT1-AS1	ENSG00000248668
LY75-CD302	ENSG00000248672
NPHP3-AS1	ENSG00000248724
ARL4AP2	ENSG00000248780
LINC02432	ENSG00000248810
USP46-AS1	ENSG00000248866
TNFSF12-TNFSF13	ENSG00000248871
FMN1	ENSG00000248905
ATP5J2-PTCD1	ENSG00000248919
MTND5P11	ENSG00000248923
BCLAF1P1	ENSG00000248966
KRT8P46	ENSG00000248971
HMGN2P4	ENSG00000249014
ZNF436-AS1	ENSG00000249087
HAUS5	ENSG00000249115
CDH12P2	ENSG00000249230
NCOA4P3	ENSG00000249245
EEF1A1P9	ENSG00000249264
PDLIM1P4	ENSG00000249274
FTH1P24	ENSG00000249302
APOBEC3B-AS1	ENSG00000249310
UGDH-AS1	ENSG00000249348
NPM1P27	ENSG00000249353
NAIP	ENSG00000249437
ZNF286B	ENSG00000249459
ZNF324B	ENSG00000249471
RBBP4P1	ENSG00000249485
SERBP1P5	ENSG00000249565
NOP14-AS1	ENSG00000249673
SRD5A3-AS1	ENSG00000249700
ZNF564	ENSG00000249709
EAF1-AS1	ENSG00000249786
LINC02147	ENSG00000249797
VCAN-AS1	ENSG00000249835
LINC02021	ENSG00000249846
KRT18P31	ENSG00000249850
EEF1A1P19	ENSG00000249855
PVT1	ENSG00000249859
RNF103-CHMP3	ENSG00000249884
MCPH1-AS1	ENSG00000249898
PDCD6	ENSG00000249915
GOLGA8K	ENSG00000249931
RAC1P2	ENSG00000249936
TMEM158	ENSG00000249992
HMGB1P3	ENSG00000250011
C15orf38-AP3S2	ENSG00000250021
SLC7A11-AS1	ENSG00000250033
YJEFN3	ENSG00000250067
ARPC4-TTLL3	ENSG00000250151
EEF1A1P13	ENSG00000250182
PKD1P6	ENSG00000250251
NCAPGP1	ENSG00000250290
MRPS31P4	ENSG00000250299
KIAA1456	ENSG00000250305
ZNF718	ENSG00000250312
SMIM20	ENSG00000250317
LINC00989	ENSG00000250334
GYPB	ENSG00000250361
LRRC37BP1	ENSG00000250462
CHCHD10	ENSG00000250479
CDK3	ENSG00000250506
GPR162	ENSG00000250510
ABHD17AP3	ENSG00000250536
KRT8P33	ENSG00000250539
ATP6V1E2	ENSG00000250565
GLI4	ENSG00000250571
SMAD1-AS2	ENSG00000250582
CCDC169-SOHLH2	ENSG00000250709
SELENOP	ENSG00000250722
TPM3P6	ENSG00000250731
NT5C1B-RDH14	ENSG00000250741
ZBED3-AS1	ENSG00000250802
HNRNPKP1	ENSG00000250859
RNPS1P1	ENSG00000250896
SMAD1-AS1	ENSG00000250902
GMDS-AS1	ENSG00000250903
GLUD1P3	ENSG00000250959
SNHG21	ENSG00000250988
GAPDHP62	ENSG00000251013
HMMR-AS1	ENSG00000251018
THAP9-AS1	ENSG00000251022
BMS1P2	ENSG00000251079
CTBP2P4	ENSG00000251102
ZNF674	ENSG00000251192
TMED7-TICAM2	ENSG00000251201
LINC00923	ENSG00000251209
ZNF345	ENSG00000251247
WDFY3-AS1	ENSG00000251260
SMIM15-AS1	ENSG00000251279
ALG1L2	ENSG00000251287
LINC02384	ENSG00000251301
SHANK3	ENSG00000251322
HSPD1P11	ENSG00000251348
MSANTD3-TMEFF1	ENSG00000251349
ZNF550	ENSG00000251369
DCANP1	ENSG00000251380
RTEL1P1	ENSG00000251441
LINC01094	ENSG00000251442
RPL32P3	ENSG00000251474
PPIAP11	ENSG00000251495
APITD1-CORT	ENSG00000251503
LIX1-AS1	ENSG00000251513
IGKV1D-39	ENSG00000251546
MALAT1	ENSG00000251562
TET2-AS1	ENSG00000251586
MSNP1	ENSG00000251593
ABCA11P	ENSG00000251595
FAM86EP	ENSG00000251669
PTX4	ENSG00000251692
SCARNA6	ENSG00000251791
RNU7-75P	ENSG00000251880
SCARNA17	ENSG00000251992
SCARNA5	ENSG00000252010
RNU6-415P	ENSG00000252061
RNU7-18P	ENSG00000252174
SNORA74D	ENSG00000252213
RNU6-118P	ENSG00000252361
RNU6-638P	ENSG00000252391
RN7SKP70	ENSG00000252464
SCARNA13	ENSG00000252481
RNU6-1016P	ENSG00000252498
RNU6ATAC24P	ENSG00000252620
SCARNA15	ENSG00000252690
RNU11-2P	ENSG00000252707
SCARNA21	ENSG00000252835
SCARNA1	ENSG00000252947
RN7SKP64	ENSG00000253015
PCDHGA12	ENSG00000253159
WASHC5-AS1	ENSG00000253167
HOXA10-AS	ENSG00000253187
GUSBP3	ENSG00000253203
C8orf88	ENSG00000253250
CCDC71L	ENSG00000253276
HOXA10	ENSG00000253293
TMEM200B	ENSG00000253304
PCDHGB6	ENSG00000253305
SERPINE3	ENSG00000253309
AZIN1-AS1	ENSG00000253320
TUG1	ENSG00000253352
CDC42P5	ENSG00000253439
SMIM18	ENSG00000253457
PCDHGA5	ENSG00000253485
CDH12P3	ENSG00000253492
IGKV1-13	ENSG00000253497
NACA2	ENSG00000253506
MIR3142HG	ENSG00000253522
PCDHGA7	ENSG00000253537
FAM86HP	ENSG00000253540
CA3-AS1	ENSG00000253549
HOXA-AS2	ENSG00000253552
IGKV1-22	ENSG00000253578
SLC10A5	ENSG00000253598
IGKV2-23	ENSG00000253625
EIF5AL1	ENSG00000253626
TAGLN2P1	ENSG00000253676
ALG11	ENSG00000253710
MINCR	ENSG00000253716
ATXN7L3B	ENSG00000253719
PRKDC	ENSG00000253729
PCDHGA6	ENSG00000253731
OTUD6B-AS1	ENSG00000253738
IGHGP	ENSG00000253755
PCDHGA8	ENSG00000253767
UTP14C	ENSG00000253797
PCDHGA10	ENSG00000253846
SLC2A3P1	ENSG00000253861
PCDHGA11	ENSG00000253873
CDH12P4	ENSG00000253900
PCDHGB2	ENSG00000253910
THAP12P7	ENSG00000253919
TNFRSF10A-AS1	ENSG00000253930
PCDHGB4	ENSG00000253953
HMGN1P38	ENSG00000253954
CLDN23	ENSG00000253958
ALG1L13P	ENSG00000253981
ZNF260	ENSG00000254004
IGHEP2	ENSG00000254017
LYN	ENSG00000254087
SLC2A3P4	ENSG00000254088
PINX1	ENSG00000254093
PCDHGB7	ENSG00000254122
NPIPB11	ENSG00000254206
PCDHGB1	ENSG00000254221
PCDHGA3	ENSG00000254245
CDH12P1	ENSG00000254335
SNORD87	ENSG00000254341
IGKV2D-23	ENSG00000254345
HOXA-AS3	ENSG00000254369
DUTP2	ENSG00000254388
LRRC24	ENSG00000254402
CHKB-CPT1B	ENSG00000254413
SIGLEC14	ENSG00000254415
TMX2-CTNND1	ENSG00000254462
AP5B1	ENSG00000254470
CHMP4A	ENSG00000254505
SIGLEC12	ENSG00000254521
PABPC4L	ENSG00000254535
OR7E126P	ENSG00000254593
CSNK2A3	ENSG00000254598
SMG1P6	ENSG00000254634
WAC-AS1	ENSG00000254635
PKD1P5	ENSG00000254681
FPGT	ENSG00000254685
SENCR	ENSG00000254703
IGLL5	ENSG00000254709
MEX3A	ENSG00000254726
EEF1G	ENSG00000254772
EGLN1P1	ENSG00000254779
CKLF-CMTM1	ENSG00000254788
FAR1-IT1	ENSG00000254791
SYS1-DBNDD2	ENSG00000254806
RNF185-AS1	ENSG00000254835
GVINP1	ENSG00000254838
NPIPA2	ENSG00000254852
MPV17L2	ENSG00000254858
TMEM9B-AS1	ENSG00000254860
ATP6V1G2-DDX39B	ENSG00000254870
BORCS8	ENSG00000254901
SCARNA9	ENSG00000254911
INMT-MINDY4	ENSG00000254959
RSF1-IT2	ENSG00000254985
DPP3	ENSG00000254986
STX16-NPEPL1	ENSG00000254995
ANKHD1-EIF4EBP3	ENSG00000254996
BRK1	ENSG00000254999
PIGY	ENSG00000255072
ZFP91-CNTF	ENSG00000255073
CHMP1B	ENSG00000255112
EID3	ENSG00000255150
MSH5-SAPCD1	ENSG00000255152
HTD2	ENSG00000255154
HSPE1P18	ENSG00000255163
PDXDC2P	ENSG00000255185
DDX18P5	ENSG00000255220
RRM1-AS1	ENSG00000255276
SDHD	ENSG00000255292
EID1	ENSG00000255302
SOGA3	ENSG00000255330
TAS2R43	ENSG00000255374
HCAR3	ENSG00000255398
EBLN2	ENSG00000255423
CD44-AS1	ENSG00000255443
NPIPB8	ENSG00000255524
NEDD8-MDP1	ENSG00000255526
POLR2M	ENSG00000255529
FDXACB1	ENSG00000255561
MIR9-3HG	ENSG00000255571
RAB44	ENSG00000255587
SNHG1	ENSG00000255717
AGAP2-AS1	ENSG00000255737
GOLGA2P10	ENSG00000255769
KLRC4-KLRK1	ENSG00000255819
MTRNR2L8	ENSG00000255823
TIFAB	ENSG00000255833
TAS2R20	ENSG00000255837
TMEM5-AS1	ENSG00000255850
PXN-AS1	ENSG00000255857
DENND5B-AS1	ENSG00000255867
LINC00346	ENSG00000255874
ARAP1-AS1	ENSG00000256007
LINC02446	ENSG00000256039
CTSO	ENSG00000256043
MTRNR2L10	ENSG00000256045
APOPT1	ENSG00000256053
DNAAF4	ENSG00000256061
A2MP1	ENSG00000256069
URB1-AS1	ENSG00000256073
ZNF432	ENSG00000256087
CCND2-AS1	ENSG00000256164
ATF4P4	ENSG00000256167
TAS2R30	ENSG00000256188
ZNF10	ENSG00000256223
ZNF486	ENSG00000256229
SMIM3	ENSG00000256235
SUPT16HP1	ENSG00000256238
HMBS	ENSG00000256269
ZNF225	ENSG00000256294
CCDC150P1	ENSG00000256304
RPL41P2	ENSG00000256338
HSPA8P5	ENSG00000256356
TAS2R31	ENSG00000256436
DND1	ENSG00000256453
YWHABP2	ENSG00000256464
POLG2	ENSG00000256525
SMIM10L1	ENSG00000256537
MTRNR2L1	ENSG00000256618
ZBTB11-AS1	ENSG00000256628
CLEC12B	ENSG00000256660
A2ML1-AS1	ENSG00000256661
KLRA1P	ENSG00000256667
LIMS4	ENSG00000256671
ZNF350	ENSG00000256683
ZNF253	ENSG00000256771
LIMS3	ENSG00000256977
HP	ENSG00000257017
RPL29P33	ENSG00000257074
KIAA1147	ENSG00000257093
CLIP1-AS1	ENSG00000257097
LSM14A	ENSG00000257103
NHLRC4	ENSG00000257108
RRN3P3	ENSG00000257122
PWAR6	ENSG00000257151
TMPO-AS1	ENSG00000257167
GATC	ENSG00000257218
LINC01619	ENSG00000257242
ZNF271P	ENSG00000257267
ZBED6	ENSG00000257315
MGAM	ENSG00000257335
FNTB	ENSG00000257365
ZNF878	ENSG00000257446
RPL36A-HNRNPH2	ENSG00000257529
HLX-AS1	ENSG00000257551
PPP1R12A-AS1	ENSG00000257557
LINC01475	ENSG00000257582
ZNF625	ENSG00000257591
GALNT4	ENSG00000257594
OVCH1-AS1	ENSG00000257599
PSMA3-AS1	ENSG00000257621
INAFM1	ENSG00000257704
CNPY2	ENSG00000257727
MGAM2	ENSG00000257743
EIF4A1P4	ENSG00000257790
FNBP1P1	ENSG00000257800
CUX1	ENSG00000257923
TEN1	ENSG00000257949
P2RX5-TAX1BP3	ENSG00000257950
QRSL1P3	ENSG00000257957
BCDIN3D-AS1	ENSG00000258057
MAP1LC3B2	ENSG00000258102
SLC7A5P2	ENSG00000258186
CLEC5A	ENSG00000258227
CHURC1	ENSG00000258289
VASH1-AS1	ENSG00000258301
C17orf49	ENSG00000258315
ITFG2-AS1	ENSG00000258325
PCNPP1	ENSG00000258359
RTEL1	ENSG00000258366
PPT2-EGFL8	ENSG00000258388
ZNF578	ENSG00000258405
RBM8B	ENSG00000258427
PDF	ENSG00000258429
LINC00641	ENSG00000258441
CHMP4BP1	ENSG00000258469
LINC02207	ENSG00000258476
PPIAP6	ENSG00000258477
CENPUP2	ENSG00000258546
SPECC1L-ADORA2A	ENSG00000258555
RHOQP1	ENSG00000258568
PTTG4P	ENSG00000258571
TRIM6-TRIM34	ENSG00000258588
BCL2L2-PABPN1	ENSG00000258643
SYNJ2BP-COX16	ENSG00000258644
UBE2CP1	ENSG00000258648
TRIM34	ENSG00000258659
HIF1A-AS2	ENSG00000258667
SRP54-AS1	ENSG00000258704
PRC1-AS1	ENSG00000258725
ITPK1-AS1	ENSG00000258730
LINC02328	ENSG00000258733
HIF1A-AS1	ENSG00000258777
RNASE4	ENSG00000258818
MC1R	ENSG00000258839
CEP95	ENSG00000258890
TUBB3	ENSG00000258947
KRT18P7	ENSG00000258951
UBE2F-SCLY	ENSG00000258984
LINC02285	ENSG00000259004
TVP23C-CDRT4	ENSG00000259024
FPGT-TNNI3K	ENSG00000259030
ENSAP2	ENSG00000259032
BLOC1S5-TXNDC5	ENSG00000259040
LINC00639	ENSG00000259070
FOXN3-AS2	ENSG00000259073
POC1B-GALNT4	ENSG00000259075
FAM35CP	ENSG00000259096
NDUFC2-KCTD14	ENSG00000259112
SMIM6	ENSG00000259120
LRP1-AS	ENSG00000259125
CAP2P1	ENSG00000259151
GNRHR2P1	ENSG00000259169
ITGB3	ENSG00000259207
USP3-AS1	ENSG00000259248
BUB1B-PAK6	ENSG00000259288
ZNF710-AS1	ENSG00000259291
CSPG4P12	ENSG00000259295
ZHX1-C8orf76	ENSG00000259305
INAFM2	ENSG00000259330
ST20-MTHFS	ENSG00000259332
DCAF13P3	ENSG00000259378
TGIF2-C20orf24	ENSG00000259399
UBE2Q2P2	ENSG00000259429
THTPA	ENSG00000259431
LINC02352	ENSG00000259448
ADNP-AS1	ENSG00000259456
SORD2P	ENSG00000259479
MRPL46	ENSG00000259494
INO80-AS1	ENSG00000259521
TYRO3P	ENSG00000259581
EEF1A1P22	ENSG00000259612
ST20-AS1	ENSG00000259642
PIGHP1	ENSG00000259657
DNM1P47	ENSG00000259660
IQCH-AS1	ENSG00000259673
HSP90B2P	ENSG00000259706
CSPG4P11	ENSG00000259726
CRTC3-AS1	ENSG00000259736
HMGB1P6	ENSG00000259781
LYPD8	ENSG00000259823
HERC2P10	ENSG00000259845
RAB43P1	ENSG00000259856
SH3RF3-AS1	ENSG00000259863
HNRNPLP2	ENSG00000259917
IL21R-AS1	ENSG00000259954
RBM15B	ENSG00000259956
HOXB7	ENSG00000260027
NORAD	ENSG00000260032
LCMT1-AS2	ENSG00000260034
MIR762HG	ENSG00000260083
SPDYE6	ENSG00000260097
ULK4P2	ENSG00000260128
JHDM1D-AS1	ENSG00000260231
PMF1-BGLAP	ENSG00000260238
SNHG19	ENSG00000260260
SLX1B-SULT1A4	ENSG00000260280
ITFG1-AS1	ENSG00000260281
TBC1D3G	ENSG00000260287
MRC1	ENSG00000260314
COX6CP1	ENSG00000260318
HEXA-AS1	ENSG00000260339
AQP4-AS1	ENSG00000260372
FAM157C	ENSG00000260528
ERVK13-1	ENSG00000260565
BGLT3	ENSG00000260629
SNAI3-AS1	ENSG00000260630
HERC2P5	ENSG00000260644
RN7SKP176	ENSG00000260682
ANKRD20A1	ENSG00000260691
SLC7A5P1	ENSG00000260727
LINC00890	ENSG00000260802
LINC01963	ENSG00000260804
FBXL19-AS1	ENSG00000260852
ADPGK-AS1	ENSG00000260898
CCPG1	ENSG00000260916
LINC02193	ENSG00000260923
LINC01311	ENSG00000260924
CAPN10-AS1	ENSG00000260942
LINC01572	ENSG00000261008
SULT1A3	ENSG00000261052
LINC02256	ENSG00000261064
LMO7-AS1	ENSG00000261105
RBFADN	ENSG00000261126
EPPK1	ENSG00000261150
ZNF865	ENSG00000261221
BOP1	ENSG00000261236
GOLGA8T	ENSG00000261247
ULK4P1	ENSG00000261279
LINC01355	ENSG00000261326
EIF4BP5	ENSG00000261336
PYCARD-AS1	ENSG00000261359
MANEA-AS1	ENSG00000261366
PECAM1	ENSG00000261371
VPS9D1-AS1	ENSG00000261373
PDCD6IPP2	ENSG00000261377
TEN1-CDK3	ENSG00000261408
TMEM202-AS1	ENSG00000261423
LINC01003	ENSG00000261455
GOLGA8M	ENSG00000261480
PAN3-AS1	ENSG00000261485
SMG1P7	ENSG00000261556
HERC2P8	ENSG00000261599
GAN	ENSG00000261609
HPR	ENSG00000261701
GOLGA8S	ENSG00000261739
DNAAF4-CCPG1	ENSG00000261771
GOLGA8H	ENSG00000261794
ISY1-RAB43	ENSG00000261796
LOXL1-AS1	ENSG00000261801
LINC00662	ENSG00000261824
MFSD1P1	ENSG00000261868
PCDHGA9	ENSG00000261934
MMP25-AS1	ENSG00000261971
DLGAP1-AS2	ENSG00000262001
SNORD3B-2	ENSG00000262074
LINC02175	ENSG00000262155
OCLM	ENSG00000262180
PCDHGB3	ENSG00000262209
CORO7	ENSG00000262246
SPDYE9P	ENSG00000262461
TMEM256-PLSCR3	ENSG00000262481
PCDHGA4	ENSG00000262576
PHBP15	ENSG00000262648
SPON1	ENSG00000262655
OVCA2	ENSG00000262664
MRPL12	ENSG00000262814
FAM58A	ENSG00000262919
ALOX12P2	ENSG00000262943
GTF2I	ENSG00000263001
ZNF234	ENSG00000263002
ROCK1P1	ENSG00000263006
ZNF213-AS1	ENSG00000263072
LRRC37A17P	ENSG00000263142
MYZAP	ENSG00000263155
RPS7P1	ENSG00000263266
TAPT1-AS1	ENSG00000263327
ABHD17AP5	ENSG00000263366
TMEM220-AS1	ENSG00000263400
SRSF8	ENSG00000263465
FAM72C	ENSG00000263513
IKBKE	ENSG00000263528
BPTFP1	ENSG00000263647
MIR4639	ENSG00000263712
LINC02210-CRHR1	ENSG00000263715
RN7SL4P	ENSG00000263740
LINC00667	ENSG00000263753
SNORA4	ENSG00000263776
LINC00672	ENSG00000263874
EEF1DP7	ENSG00000263883
SNORD3A	ENSG00000263934
NBPF11	ENSG00000263956
C1orf186	ENSG00000263961
RN7SL381P	ENSG00000263968
MIR3687-2	ENSG00000264063
MAGOH2P	ENSG00000264176
AGAP7P	ENSG00000264204
RNU4ATAC	ENSG00000264229
ANXA8L1	ENSG00000264230
LINC00909	ENSG00000264247
NOTCH2NL	ENSG00000264343
DYNLL2	ENSG00000264364
RN7SL431P	ENSG00000264384
MIR3648-2	ENSG00000264462
OTUD7B	ENSG00000264522
SUZ12P1	ENSG00000264538
RN7SL15P	ENSG00000264573
LINC00526	ENSG00000264575
RN7SL732P	ENSG00000264618
MIR4420	ENSG00000264773
SNORD3C	ENSG00000264940
SH3GL1P2	ENSG00000264943
AGAP12P	ENSG00000265018
MIR133A1HG	ENSG00000265142
TSPOAP1-AS1	ENSG00000265148
SNORD3B-1	ENSG00000265185
ANXA8	ENSG00000265190
RBM8A	ENSG00000265241
TIMM23	ENSG00000265354
PCAT18	ENSG00000265369
DTX2P1-UPK3BP1-PMS2P11	ENSG00000265479
RNF115	ENSG00000265491
FCGR1CP	ENSG00000265531
RARA-AS1	ENSG00000265666
RPL17	ENSG00000265681
RN7SL648P	ENSG00000265727
RN7SL5P	ENSG00000265735
CYP4F35P	ENSG00000265787
RN7SL49P	ENSG00000265802
SEC22B	ENSG00000265808
FSBP	ENSG00000265817
